CustomerID,Churn,Tenure,PreferredLoginDevice,CityTier,WarehouseToHome,PreferredPaymentMode,Gender,HourSpendOnApp,NumberOfDeviceRegistered,PreferredOrderCat,SatisfactionScore,MaritalStatus,NumberOfAddress,Complain,OrderAmountHikeFromLastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,
8456,0,12,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Female,0,1,Beauty & Fitness,2,0,0,1,0,0,1,96,0,
8460,0,12,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Female,0,1,Mobile,3,0,0,0,0,0,2,117,0,
8491,0,12,Desktop,0,0,Pay Now,Female,0,1,Wearables,1,0,2,1,27.355623100304,0,3,68,0,
8563,0,12,Desktop,0,0,Mips Juice,Female,0,1,No Category Found,5,0,1,1,-25.94514455152,0,4,116,0,
8576,0,12,Desktop,0,0,Mips Juice,Female,0,1,Beauty & Fitness,3,0,0,0,0,0,1,36,0,
8638,0,12,Desktop,0,0,Pay Now,Female,0,1,Small Appliances,5,0,1,0,0,0,1,75,0,
8709,0,12,Desktop,0,0,Pay Now,Female,0,1,Computing,4,0,1,0,0,0,1,125,0,
8908,0,12,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Female,0,1,Mobile,5,0,2,1,582.32931726908,0,3,136,0,
8909,0,12,Desktop,0,0,Pay Now,Female,0,1,Small Appliances,5,0,1,1,0,0,1,126,0,
9049,0,12,Desktop,0,0,Mips Juice,Male,0,1,Small Appliances,1,0,1,1,0,0,2,75,0,
9088,0,12,Desktop,0,0,Pay on Delivery,Female,0,1,TV & Audio,1,0,3,0,0,0,1,119,0,
9287,0,12,Desktop,0,0,Payment by installment (Hire Purchase by CIM Finance),Female,0,1,Computing,2,0,1,1,-49.436253252385,0,6,91,0,
9293,0,12,Desktop,0,0,Pay Now,Female,0,1,Tools,3,0,2,0,0,0,1,77,0,
9314,0,12,Desktop,0,0,Payment by installment (Hire Purchase by CIM Finance),Female,0,1,Beauty & Fitness,3,0,1,0,233.59288097887,0,4,40,0,
9407,0,12,Desktop,0,0,Mips Juice,Female,0,1,Small Appliances,4,0,1,0,0,0,1,166,0,
9474,0,12,Desktop,0,0,Mips Juice,Female,0,1,Small Appliances,2,0,1,0,0,0,1,82,0,
9506,0,12,Desktop,0,0,Mips Juice,Female,0,1,Small Appliances,5,0,0,1,0,0,1,141,0,
9767,0,12,Desktop,0,0,Pay Now,Female,0,1,Home Appliances,2,0,3,1,0,0,1,113,0,
9772,0,12,Desktop,0,0,Bank Transfer Payment,Female,0,1,Mobile,4,0,2,0,0,0,1,139,0,
9884,0,12,Desktop,0,0,Payment by installment (Hire Purchase by CIM Finance),Female,0,1,Mobile,5,0,1,0,0,0,1,170,0,
9898,0,12,Desktop,0,0,Payment by installment (Hire Purchase by CIM Finance),Female,0,1,Small Appliances,4,0,2,0,0,0,1,182,0,
9923,0,12,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Female,0,1,Leisure & Transport,3,0,1,0,0,0,1,167,0,
10048,0,12,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Female,0,1,TV & Audio,5,0,1,1,0,0,1,106,0,
10099,0,12,Desktop,0,0,Pay Now,Female,0,1,Mobile,2,0,1,0,0,0,1,115,0,
10136,0,12,Desktop,0,0,Pay on Delivery,Female,0,1,TV & Audio,1,0,1,1,0,0,2,113,0,
10238,0,12,Desktop,0,0,Payment by installment (Hire Purchase by CIM Finance),Female,0,1,Home Appliances,5,0,2,1,0,0,1,85,0,
10399,0,12,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Female,0,1,Smartphones,5,0,1,0,0,0,2,147,0,
10438,0,12,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Female,0,1,TV & Audio,2,0,1,1,0,0,2,46,0,
10461,0,12,Desktop,0,0,Pay Now,Female,0,1,Small Appliances,5,0,2,1,0,0,1,42,0,
10516,0,12,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Female,0,1,Smartphones,3,0,1,0,0,0,1,79,0,
10537,0,12,Desktop,0,0,Pay Now,Female,0,1,Mobile,4,0,2,0,0,0,1,62,0,
10540,0,12,Desktop,0,0,Pay Now,Male,0,1,Air Purifiers,4,0,2,1,307.69230769231,0,3,160,0,
10560,0,12,Desktop,0,0,Pay on Delivery,Female,0,1,Beauty & Fitness,4,0,1,1,-55.505004549591,0,3,113,0,
10653,0,12,Desktop,0,0,Pay Now,Female,0,1,Small Appliances,2,0,1,1,-36.082474226804,0,9,64,0,
10672,0,12,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Female,0,1,Computing,1,0,15,1,0,0,13,80,0,
10731,0,12,Desktop,0,0,Mips Juice,Female,0,1,Beauty & Fitness,3,0,0,1,0,0,1,36,0,
11050,0,12,Desktop,0,0,Pay on Delivery,Male,0,1,Wet & Dry Vacuum Cleaner,1,0,2,1,50.505050505051,0,11,85,0,
11128,0,12,Desktop,0,0,Bank Transfer Payment,Male,0,1,Home Appliances,5,0,1,0,0,0,3,57,0,
11137,0,12,Desktop,0,0,Pay on Delivery,Female,0,1,Home Appliances,5,0,1,1,0,0,2,71,0,
11168,0,12,Desktop,0,0,Pay on Delivery,Female,0,1,TV & Audio,5,0,1,0,651.6290726817,0,2,99,0,
11363,0,12,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Female,0,1,Mobile,2,0,2,0,59.479553903346,0,7,95,0,
11391,0,12,Desktop,0,0,Mips Juice,Female,0,1,Home Appliances,1,0,2,1,-76.433121019108,0,3,64,0,
11445,0,12,Desktop,0,0,Pay Now,Female,0,1,TV & Audio,3,0,2,0,0,0,1,122,0,
11473,0,12,Desktop,0,0,Pay on Delivery,Female,0,1,Home Appliances,2,0,1,1,0,0,2,115,0,
11492,0,12,Desktop,0,0,Pay Now,Female,0,1,Wearables,5,0,1,0,211.83431952663,0,2,50,0,
11497,0,12,Desktop,0,0,Mips Juice,Female,0,1,Small Appliances,2,0,2,0,0,0,1,123,0,
11631,0,12,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Female,0,1,Smartphones,4,0,2,0,0,0,9,119,0,
11639,0,12,Desktop,0,0,Pay Now,Male,0,1,Small Appliances,2,0,1,1,0,0,1,80,0,
11775,0,12,Desktop,0,0,Pay Now,Female,0,1,Home Appliances,5,0,2,1,0,0,1,101,0,
11913,0,12,Desktop,0,0,Pay Now,Female,0,1,No Category Found,2,0,2,0,-62.283737024221,0,2,148,0,
11934,0,12,Desktop,0,0,Pay Now,Female,0,1,Home Appliances,2,0,2,0,0,0,1,44,0,
11950,0,12,Desktop,0,0,Pay Now,Female,0,1,Small Appliances,1,0,1,1,0,0,1,92,0,
11972,0,12,Desktop,0,0,Pay Now,Female,0,1,Mobile,2,0,2,0,0,0,1,46,0,
12026,0,12,Desktop,0,0,Pay Now,Female,0,1,Mobile,5,0,2,1,120.91836734694,0,3,103,0,
12060,0,12,Desktop,0,0,Pay on Delivery,Female,0,1,Home Appliances,1,0,2,0,0,0,1,108,0,
12099,0,12,Desktop,0,0,Pay on Delivery,Female,0,1,No Category Found,5,0,1,1,0,0,1,52,0,
12139,0,12,Desktop,0,0,Bank Transfer Payment,Female,0,1,Hot Deals,2,0,2,1,0,0,5,117,0,
12241,0,12,Desktop,0,0,Bank Transfer Payment,Female,0,1,Small Appliances,5,0,1,0,0,0,1,166,0,
12391,0,12,Desktop,0,0,Mips Juice,Female,0,1,Home Appliances,5,0,1,1,0,0,2,169,0,
12463,0,12,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Female,0,1,Home Appliances,2,0,2,1,1366.9724770642,0,2,110,0,
12507,0,12,Desktop,0,0,Pay Now,Female,0,1,Computing,1,0,1,1,0,0,1,121,0,
12511,0,12,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Female,0,1,Computing,5,0,2,1,0,0,5,169,0,
12556,0,12,Desktop,0,0,Mips Juice,Female,0,1,Smartphones,2,0,2,0,0,0,1,120,0,
12620,0,12,Desktop,0,0,Pay on Delivery,Female,0,1,TV & Audio,2,0,1,0,0,0,1,73,0,
12633,0,12,Desktop,0,0,Pay Now,Female,0,1,Small Appliances,2,0,3,1,0,0,2,78,0,
12905,0,12,Desktop,0,0,Mips Juice,Female,0,1,Small Appliances,4,0,1,0,0,0,1,54,0,
12933,0,12,Desktop,0,0,Payment by installment (Hire Purchase by CIM Finance),Female,0,1,Beauty & Fitness,4,0,2,1,-62.947067238913,0,2,117,0,
13266,0,12,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Female,0,1,Mobile,4,0,2,1,234.38661710037,0,7,159,0,
13360,0,12,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Female,0,1,Home Appliances,2,0,1,1,0,0,4,73,0,
13371,0,12,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Female,0,1,Mobile,1,0,2,1,0,0,2,74,0,
13472,0,12,Desktop,0,0,Pay on Delivery,Female,0,1,Computing,3,0,1,1,0,0,1,108,0,
13555,0,12,Desktop,0,0,Pay Now,Female,0,1,Small Appliances,2,0,1,1,0,0,2,119,0,
13685,0,12,Desktop,0,0,Payment by installment (Hire Purchase by CIM Finance),Female,0,1,TV & Audio,2,0,1,0,0,0,1,99,0,
13909,0,12,Desktop,0,0,Pay Now,Female,0,1,Television,4,0,2,1,202.94771968854,0,4,29,0,
13998,0,12,Desktop,0,0,Pay on Delivery,Female,0,1,TV & Audio,5,0,3,1,0,0,15,148,0,
14100,0,12,Desktop,0,0,Pay Now,Female,0,1,Home Appliances,2,0,2,0,0,0,1,109,0,
14107,0,12,Desktop,0,0,Payment by installment (Hire Purchase by CIM Finance),Female,0,1,Computing,2,0,0,0,0,0,1,102,0,
14174,0,12,Desktop,0,0,Payment by installment (Hire Purchase by CIM Finance),Female,0,1,Small Appliances,3,0,1,1,0,0,1,168,0,
14219,0,12,Desktop,0,0,Pay Now,Female,0,1,Small Appliances,2,0,1,1,0,0,1,76,0,
14395,0,12,Desktop,0,0,Pay on Delivery,Female,0,1,TV & Audio,3,0,2,1,0,0,1,108,0,
14427,0,12,Desktop,0,0,Pay Now,Female,0,1,Smartphones,5,0,2,0,0,0,2,120,0,
14522,0,12,Desktop,0,0,Payment by installment (Hire Purchase by CIM Finance),Female,0,1,Home Appliances,2,0,1,1,0,0,2,118,0,
14525,0,12,Desktop,0,0,Pay Now,Female,0,1,Beauty & Fitness,5,0,2,0,0,0,1,157,0,
14559,0,12,Desktop,0,0,Mips Juice,Female,0,1,Home Appliances,5,0,1,1,0,0,1,85,0,
14602,0,12,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Female,0,1,TV & Audio,5,0,3,0,0,0,1,112,0,
14653,0,12,Desktop,0,0,Pay Now,Female,0,1,Small Appliances,4,0,2,1,-80.602006688963,0,5,106,0,
14658,0,12,Desktop,0,0,Pay Now,Female,0,1,Small Appliances,5,0,1,0,0,0,1,57,0,
14768,0,12,Desktop,0,0,Mips Juice,Female,0,1,Beauty & Fitness,4,0,1,1,0,0,1,163,0,
14801,0,12,Desktop,0,0,Pay Now,Female,0,1,Small Appliances,4,0,1,0,0,0,1,78,0,
14832,0,12,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Female,0,1,Smartphones,2,0,1,0,0,0,1,131,0,
14933,0,12,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Female,0,1,Small Appliances,5,0,2,0,0,0,2,65,0,
14950,0,12,Desktop,0,0,Bank Transfer Payment,Female,0,1,Small Appliances,1,0,2,1,0,0,1,180,0,
15006,0,12,Desktop,0,0,Mips Juice,Male,0,1,Small Appliances,2,0,1,0,0,0,1,36,0,
15021,0,12,Desktop,0,0,Mips Juice,Female,0,1,Small Appliances,5,0,1,1,0,0,1,106,0,
15023,0,12,Desktop,0,0,Pay on Delivery,Female,0,1,Mobile,3,0,1,0,0,0,1,49,0,
15064,0,12,Desktop,0,0,Pay Now,Female,0,1,Small Appliances,1,0,3,1,0,0,2,50,0,
15158,0,12,Desktop,0,0,Pay Now,Female,0,1,No Category Found,2,0,1,0,0,0,2,43,0,
15258,0,12,Desktop,0,0,Pay on Delivery,Female,0,1,Smartphones,1,0,2,0,0,0,2,173,0,
15298,0,12,Desktop,0,0,Pay Now,Female,0,1,TV & Audio,1,0,1,0,0,0,1,121,0,
15476,0,12,Desktop,0,0,Bank Transfer Payment,Female,0,1,Home Appliances,2,0,6,0,0,0,6,164,0,
15543,0,12,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Female,0,1,Small Appliances,5,0,1,1,57.22460658083,0,6,182,0,
15558,0,12,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Female,0,1,Home Appliances,3,0,2,0,0,0,2,71,0,
15591,0,12,Desktop,0,0,Mips Juice,Female,0,1,Hot Deals,2,0,1,0,0,0,2,57,0,
15658,0,12,Desktop,0,0,Bank Transfer Payment,Female,0,1,Small Appliances,3,0,1,0,0,0,1,55,0,
15683,0,12,Desktop,0,0,Payment by installment (Hire Purchase by CIM Finance),Female,0,1,TV & Audio,2,0,2,1,0,0,1,136,0,
15692,0,12,Desktop,0,0,Pay on Delivery,Female,0,1,Small Appliances,4,0,2,1,0,0,1,86,0,
15700,0,12,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Female,0,1,Mobile,5,0,1,1,0,0,1,87,0,
15735,0,12,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Female,0,1,Computing,2,0,1,1,0,0,2,139,0,
15749,0,12,Desktop,0,0,Mips Juice,Female,0,1,Small Appliances,4,0,2,1,666.66666666667,0,3,57,0,
15767,0,12,Desktop,0,0,Payment by installment (Hire Purchase by CIM Finance),Male,0,1,TV & Audio,1,0,1,1,0,0,2,143,0,
15920,0,12,Desktop,0,0,Pay Now,Female,0,1,Beauty & Fitness,2,0,1,1,0,0,1,78,0,
15925,0,12,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Female,0,1,No Category Found,1,0,1,0,0,0,2,148,0,
16004,0,12,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Female,0,1,Smartphones,1,0,1,0,0,0,1,38,0,
16016,0,12,Desktop,0,0,Mips Juice,Female,0,1,Small Appliances,2,0,1,0,0,0,1,28,0,
16057,0,12,Desktop,0,0,Pay Now,Female,0,1,Small Appliances,5,0,2,1,0,0,1,41,0,
16112,0,12,Desktop,0,0,Pay Now,Female,0,1,Small Appliances,5,0,1,0,0,0,1,85,0,
16129,0,12,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Female,0,1,Home Appliances,1,0,1,1,0,0,1,158,0,
16144,0,12,Desktop,0,0,Pay Now,Female,0,1,Small Appliances,3,0,2,0,0,0,1,117,0,
16145,0,12,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Male,0,1,Wet & Dry Vacuum Cleaner,5,0,1,0,-76.433121019108,0,5,43,0,
16201,0,12,Desktop,0,0,Payment by installment (Hire Purchase by CIM Finance),Female,0,1,Mobile,3,0,1,0,-90.340600512065,0,2,175,0,
16231,0,12,Desktop,0,0,Payment by installment (Hire Purchase by CIM Finance),Female,0,1,Home Appliances,3,0,1,0,0,0,1,144,0,
16306,0,12,Desktop,0,0,Pay Now,Female,0,1,TV & Audio,3,0,2,0,0,0,1,94,0,
16322,0,12,Desktop,0,0,Pay Now,Female,0,1,Mobile,4,0,1,1,0,0,1,130,0,
16452,0,12,Desktop,0,0,Payment by installment (Hire Purchase by CIM Finance),Female,0,1,Leisure & Transport,5,0,1,1,0,0,1,89,0,
16511,0,12,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Female,0,1,Wet & Dry Vacuum Cleaner,3,0,1,0,0,0,2,123,0,
16628,0,12,Desktop,0,0,Payment by installment (Hire Purchase by CIM Finance),Female,0,1,Beauty & Fitness,3,0,1,1,0,0,1,151,0,
16730,0,12,Desktop,0,0,Mips Juice,Female,0,1,No Category Found,1,0,1,0,0,0,7,33,0,
16762,0,12,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Female,0,1,Mobile,1,0,2,1,0,0,1,43,0,
16870,0,12,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Female,0,1,Mobile,4,0,1,1,0,0,1,180,0,
16900,0,12,Desktop,0,0,Bank Transfer Payment,Female,0,1,Small Appliances,4,0,1,0,0,0,1,115,0,
16909,0,12,Desktop,0,0,Mips Juice,Female,0,1,Small Appliances,1,0,1,0,0,0,1,159,0,
16933,0,12,Desktop,0,0,Pay Now,Female,0,1,Small Appliances,2,0,1,0,205.80580580581,0,3,74,0,
16988,0,12,Desktop,0,0,Pay Now,Male,0,1,Home Appliances,4,0,3,1,-53.511705685619,0,5,113,0,
17021,0,12,Desktop,0,0,Pay Now,Female,0,1,Small Appliances,3,0,1,1,0,0,1,173,0,
17120,0,12,Desktop,0,0,Payment by installment (Hire Purchase by CIM Finance),Female,0,1,Home Appliances,4,0,1,0,0,0,1,127,0,
17188,0,12,Desktop,0,0,Mips Juice,Female,0,1,Home Appliances,3,0,1,0,0,0,1,170,0,
17249,0,12,Desktop,0,0,Pay Now,Female,0,1,TV & Audio,2,0,2,1,0,0,2,62,0,
17272,0,12,Desktop,0,0,Bank Transfer Payment,Male,0,1,Cookwares,2,0,2,0,-52.631578947368,0,2,79,0,
17300,0,12,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Female,0,1,Mobile,1,0,6,1,0,0,4,175,0,
17308,0,12,Desktop,0,0,Pay on Delivery,Female,0,1,Home Appliances,4,0,1,1,32.919254658385,0,5,100,0,
17349,0,12,Desktop,0,0,Mips Juice,Female,0,1,Small Appliances,1,0,2,1,2.6755852842809,0,9,134,0,
17399,0,12,Desktop,0,0,Bank Transfer Payment,Male,0,1,Small Appliances,5,0,1,1,0,0,5,160,0,
17441,0,11,Desktop,0,0,Pay on Delivery,Male,0,1,Home Appliances,1,0,1,1,38.910505836576,0,10,124,0,
17447,0,11,Desktop,0,0,Pay on Delivery,Male,0,1,Small Appliances,4,0,1,0,-33.349213911386,0,5,102,0,
17461,0,11,Desktop,0,0,Pay Now,Female,0,1,Smartphones,3,0,2,0,-20.02002002002,0,2,67,0,
17487,0,11,Desktop,0,0,Bank Transfer Payment,Male,0,1,Small Appliances,1,0,1,1,14.388489208633,0,5,50,0,
17489,0,11,Desktop,0,0,Mips Bank Transfer,Male,0,1,Small Appliances,1,0,1,1,0,0,1,127,0,
17498,0,11,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Male,0,1,Computing,3,0,1,0,284.44816053512,0,2,96,0,
17631,0,11,Desktop,0,0,Mips Juice,Male,0,1,Keyboard & Mouse,5,0,1,0,-98.73248832555,0,2,157,0,
17646,0,11,Desktop,0,0,Pay Now,Female,0,1,Small Appliances,4,0,2,0,0,0,1,85,0,
17664,0,11,Desktop,0,0,Pay on Delivery,Female,0,1,Home Appliances,5,0,2,1,993.02325581395,0,18,3,0,
17693,0,11,Desktop,0,0,Mips Juice,Male,0,1,Small Appliances,4,0,1,0,-70.07007007007,0,3,57,0,
17698,0,11,Desktop,0,0,Mips Juice,Female,0,1,Cookwares,3,0,2,0,-60.026737967914,0,8,125,0,
17702,0,11,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Male,0,1,No Category Found,4,0,1,0,221.0843373494,0,2,40,0,
17744,0,10,Desktop,0,0,Bank Transfer Payment,Male,0,1,Computing,5,0,1,0,0,0,1,133,0,
17825,0,10,Desktop,0,0,Pay on Delivery,Female,0,1,Home Appliances,3,0,1,1,45.495905368517,0,2,65,0,
17833,0,10,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Female,0,1,Mobile,5,0,2,1,0,0,3,123,0,
17867,0,10,Desktop,0,0,Pay on Delivery,Female,0,1,Smartphones,1,0,3,0,-100,0,3,139,0,
17876,0,10,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Female,0,1,Smartphones,2,0,2,0,1005.0251256281,0,2,174,0,
17886,0,10,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Male,0,1,Small Appliances,4,0,1,1,-56.57093124456,0,2,111,0,
17891,0,10,Desktop,0,0,Pay Now,Female,0,1,Home Appliances,4,0,2,0,0,0,1,99,0,
17925,0,10,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Male,0,1,Mobile,2,0,1,1,-56.345444971037,0,2,140,0,
17950,0,10,Desktop,0,0,Pay on Delivery,Male,0,1,Small Appliances,1,0,1,1,-64.155385520895,0,3,86,0,
18653,0,10,Desktop,0,0,Payment by installment (Hire Purchase by CIM Finance),Female,0,1,Home Appliances,4,0,1,0,0,0,2,79,0,
18892,0,10,Desktop,0,0,Pay Now,Male,0,1,Tools,5,0,1,0,-9.4836670179136,0,2,182,0,
19667,0,10,Desktop,0,0,Pay Now,Female,0,1,Small Appliances,4,0,1,0,-42.857142857143,0,2,155,0,
19708,0,10,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Male,0,1,Wearables,5,0,2,0,416.41337386018,0,15,53,0,
19769,0,9,Desktop,0,0,Pay Now,Male,0,1,Television,3,0,2,0,457.24907063197,0,3,143,0,
19792,0,9,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Female,0,1,Mobile,5,0,2,0,0,0,1,37,0,
19820,0,9,Desktop,0,0,Pay Now,Male,0,1,Small Appliances,1,0,2,0,-75.273939971415,0,2,166,0,
19825,0,9,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Female,0,1,Mobile,4,0,1,0,0,0,1,42,0,
19852,0,9,Desktop,0,0,Pay Now,Male,0,1,Home Appliances,2,0,2,0,21.224984839297,0,3,66,0,
19876,0,9,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Female,0,1,Home Appliances,3,0,1,0,0,0,4,68,0,
19899,0,9,Desktop,0,0,Payment by installment (Hire Purchase by CIM Finance),Female,0,1,TV & Audio,3,0,1,0,-17.543859649123,0,3,183,0,
19902,0,9,Desktop,0,0,Pay Now,Male,0,1,No Category Found,4,0,2,1,55.555555555556,0,2,36,0,
19904,0,9,Desktop,0,0,Pay Now,Female,0,1,Small Appliances,1,0,2,0,-36.789297658863,0,2,50,0,
19987,0,9,Desktop,0,0,Pay on Delivery,Female,0,1,Mobile,2,0,1,1,0,QA5ME4I8W3F8K05U8NBTEST001,4,138,13989,
20072,0,9,Desktop,0,0,Pay Now,Female,0,1,Small Appliances,3,0,2,1,170.54263565891,0,2,159,0,
20075,0,9,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Male,0,1,Mobile,4,0,2,0,0,0,1,113,0,
20091,0,9,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Male,0,1,TV & Audio,5,0,1,0,0,0,2,117,0,
20127,0,9,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Male,0,1,No Category Found,1,0,1,1,15.396458814473,0,3,62,0,
20169,0,9,Desktop,0,0,Pay Now,Female,0,1,Mobile,1,0,2,1,-76.982294072363,0,2,57,0,
20188,0,9,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Female,0,1,Mobile,2,0,1,0,0,0,2,182,0,
20212,0,9,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Male,0,1,Mobile,5,0,1,0,1618.6246418338,0,2,127,0,
20237,0,9,Desktop,0,0,Mips Juice,Male,0,1,TV & Audio,1,0,2,1,0,0,1,109,0,
20310,0,8,Desktop,0,0,Pay Now,Female,0,1,No Category Found,2,0,1,1,-11.771630370806,0,2,135,0,
20325,0,8,Desktop,0,0,Mips Juice,Male,0,1,Hair Dryers,2,0,1,1,-94.849944423861,0,2,34,0,
20357,0,8,Desktop,0,0,Pay Now,Male,0,1,Home Appliances,4,0,1,1,-80.050031269543,0,2,71,0,
20387,0,8,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Male,0,1,No Category Found,4,0,2,0,180.36072144289,0,5,119,0,
20405,0,8,Desktop,0,0,Pay on Delivery,Female,0,1,Home Appliances,4,0,2,1,0,0,1,72,0,
20416,0,8,Desktop,0,0,Pay Now,Male,0,1,Cooker Hoods,1,0,2,0,-70.242656449553,0,3,30,0,
20431,0,8,Desktop,0,0,Bank Transfer Payment,Male,0,1,Tools,5,0,2,1,-92.40729841083,0,2,183,0,
20452,0,8,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Male,0,1,Mobile,4,0,2,0,-64.105642256903,0,2,99,0,
20455,0,8,Desktop,0,0,Pay on Delivery,Female,0,1,Air Purifiers,4,0,1,1,26.124197002141,0,2,54,0,
20462,0,8,Desktop,0,0,Pay on Delivery,Male,0,1,Small Appliances,3,0,1,1,0,0,1,57,0,
20471,0,8,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Male,0,1,Smartphones,1,0,1,0,0,0,2,81,0,
20481,0,8,Desktop,0,0,Bank Transfer Payment,Male,0,1,No Category Found,3,0,1,1,0,0,2,80,0,
20484,0,8,Desktop,0,0,Mips Juice,Female,0,1,Home Appliances,5,0,1,0,0,0,1,176,0,
20528,0,8,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Male,0,1,Mobile,4,0,1,1,0,0,4,99,0,
20530,0,8,Desktop,0,0,Pay Now,Female,0,1,Built-in Ovens,5,0,2,1,0,0,2,122,0,
20531,0,8,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Male,0,1,Small Appliances,5,0,1,1,0,0,5,115,0,
20541,0,8,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Male,0,1,Smartphones,1,0,4,1,0,0,5,103,0,
20562,0,8,Desktop,0,0,Pay Now,Male,0,1,Small Appliances,5,0,2,1,0,0,2,141,0,
20567,0,8,Desktop,0,0,Mips Juice,Female,0,1,No Category Found,5,0,2,1,0,0,2,36,0,
20573,0,8,Desktop,0,0,Pay Now,Male,0,1,Tools,1,0,2,0,0,0,2,183,0,
20578,0,8,Desktop,0,0,Payment by installment (Hire Purchase by CIM Finance),Male,0,1,Smartphones,5,0,1,1,0,0,12,30,0,
20590,0,8,Desktop,0,0,Mips Juice,Male,0,1,No Category Found,1,0,1,1,0,0,4,155,0,
20596,0,8,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Female,0,1,Smartphones,3,0,1,0,0,0,3,151,0,
20598,0,8,Desktop,0,0,Pay Now,Female,0,1,Small Appliances,4,0,1,0,0,0,2,181,0,
20607,0,8,Desktop,0,0,Pay Now,Male,0,1,Home Appliances,4,0,2,0,0,0,3,85,0,
20609,0,8,Desktop,0,0,Pay on Delivery,Female,0,1,Small Appliances,5,0,2,0,0,0,1,117,0,
20623,0,8,Desktop,0,0,Pay Now,Male,0,1,Home Appliances,3,0,1,1,0,0,2,85,0,
20635,0,8,Desktop,0,0,Mips Juice,Female,0,1,Home Appliances,2,0,1,1,0,0,2,31,0,
20648,0,7,Desktop,0,0,Bank Transfer Payment,Male,0,1,TV & Audio,5,0,1,1,0,0,8,149,0,
20716,0,7,Desktop,0,0,Pay on Delivery,Female,0,1,Home Appliances,4,0,1,1,0,0,2,57,0,
20830,0,7,Desktop,0,0,Pay Now,Male,0,1,Small Appliances,1,0,1,0,0,0,2,172,0,
20899,0,7,Desktop,0,0,Pay Now,Male,0,1,Home Appliances,1,0,1,1,0,0,2,50,0,
20903,0,7,Desktop,0,0,Mips Juice,Male,0,1,Beauty & Fitness,2,0,2,0,0,0,2,148,0,
20905,0,7,Desktop,0,0,Mips Juice,Female,0,1,Beauty & Fitness,5,0,1,0,0,0,1,77,0,
